pickup_date,day of week,avg fares,total fares,tip percentage,duration,frequency_of_rides,avg trip distance,tip amount avg,avg passengers,sum of passengers,avg fare per mile,Bronx_Pickups,Brooklyn_Pickups,EWR_Pickups,Manhattan_Pickups,Queens_Pickups,Staten Island_Pickups,Unknown_Pickups,Bronx_Dropoffs,Brooklyn_Dropoffs,EWR_Dropoffs,Manhattan_Dropoffs,Queens_Dropoffs,Staten Island_Dropoffs,Unknown_Dropoffs
2016-01-20,Wednesday,12.543045988721795,4739979.45,15.034329737442215,13.826310961276045,377897,2.871223111059363,1.8857628930634538,1.6328629229657816,617054,6.077591640408142,189.0,4344.0,2.0,347222.0,20084.0,4.0,5988.0,1732.0,17049.0,646.0,334576.0,17866.0,75.0,5298.0
2016-01-21,Thursday,12.698868863983492,5021793.09,14.893583558616907,14.352627036066744,395452,9.020005386241566,1.891316645256567,1.6302509533394698,644686,6.201735512372126,219.0,4910.0,2.0,363460.0,20537.0,0.0,6167.0,1875.0,18247.0,631.0,349639.0,18696.0,66.0,5426.0
2016-01-22,Friday,12.168448996182923,5059190.86,14.44436195870262,13.563650765780826,415763,2.765528774806801,1.7576548177687767,1.6450549952737497,683953,6.097579425030937,229.0,6091.0,1.0,383516.0,19246.0,11.0,6523.0,2177.0,19033.0,678.0,367754.0,19479.0,86.0,5730.0
2016-01-23,Saturday,11.867803526841449,912586.62,14.185191538311182,13.87687374289083,76896,2.803298220973783,1.683470661672909,1.6913623595505618,130059,5.758523479171293,247.0,3644.0,0.0,69232.0,2654.0,1.0,1100.0,1066.0,7976.0,4.0,61432.0,5219.0,24.0,965.0
2016-01-24,Sunday,12.163801052558249,1920676.35,13.347651726955453,12.525523376461623,157901,2.9549349909120273,1.6235818012552168,1.7510718741489921,276496,5.765941085277587,258.0,3721.0,3.0,140269.0,11714.0,4.0,1907.0,1023.0,7917.0,186.0,137500.0,9048.0,30.0,1774.0
2016-01-25,Monday,14.842666132848828,4133637.99,14.056576105736823,17.721355526271378,278497,3.3210229553639716,2.0863706610843202,1.6471164859944631,458717,6.787257004726086,272.0,5215.0,8.0,244941.0,24571.0,0.0,3391.0,1822.0,14838.0,522.0,237809.0,19582.0,78.0,2965.0
2016-01-26,Tuesday,14.363597959164787,4656405.55,14.520713085225148,17.566123297376055,324181,3.0616006798671114,2.085696848365574,1.6386339729965667,531214,6.94339052164965,220.0,5247.0,5.0,290856.0,23987.0,0.0,3800.0,1932.0,17136.0,400.0,283846.0,16647.0,108.0,3281.0
2016-01-27,Wednesday,13.322908242743946,4738079.15,14.794370836966705,15.820391516746616,355634,2.8664901274906223,1.9710404517003437,1.6330609559265987,580772,6.539550567283805,182.0,5382.0,0.0,325832.0,19685.0,1.0,4455.0,1861.0,18291.0,419.0,314489.0,15831.0,82.0,3911.0
2016-01-28,Thursday,13.08485783776377,4965651.21,14.907189786291896,15.181004718538974,379496,15.196846817884774,1.9505845911419357,1.6399382338680777,622350,6.293758607116191,197.0,5448.0,3.0,348264.0,20369.0,4.0,5119.0,2007.0,19439.0,567.0,333749.0,18425.0,89.0,4468.0
2016-01-29,Friday,12.67016616332639,5189662.05,14.534511934163422,14.434483935836118,409597,2.817271513219091,1.84154681308701,1.651362192594184,676393,6.22891388731791,298.0,6376.0,1.0,377274.0,19820.0,9.0,5724.0,2260.0,20483.0,573.0,361196.0,19218.0,86.0,5025.0
2016-01-30,Saturday,12.18099130503444,5245061.77,13.213834276731504,13.03332276653491,430594,2.7011896357125273,1.6095760043103249,1.72638726967863,743372,6.2135581559923345,303.0,10465.0,3.0,396838.0,16261.0,4.0,6635.0,2597.0,25874.0,334.0,377732.0,17417.0,82.0,5905.0
2016-01-31,Sunday,12.642690863158839,4514060.13,13.726075022398959,12.710275340359445,357049,3.1448579886794246,1.7353452327271608,1.7049368574061263,608746,5.457936758809591,308.0,8868.0,2.0,321145.0,21501.0,4.0,5161.0,2535.0,23794.0,564.0,304556.0,20198.0,81.0,4586.0
2016-02-01,Monday,12.631517255069271,4263440.23,14.695041708137182,13.503885847129883,337524,2.982764514523412,1.8562067290029745,1.6200447968144487,546804,5.929939983724946,278.0,4106.0,0.0,306405.0,22788.0,0.0,3882.0,2130.0,15183.0,432.0,300570.0,15071.0,56.0,3401.0
2016-02-02,Tuesday,12.236244534557185,4396519.37,15.048612420875108,13.364399592173363,359303,2.7773500360420034,1.841385014876024,1.6274481426539718,584747,6.081322120311376,173.0,4147.0,3.0,332216.0,18205.0,2.0,4459.0,1759.0,16114.0,420.0,320882.0,15435.0,94.0,3873.0
2016-02-03,Wednesday,12.32528379784174,4537762.76,15.135597128484523,14.009333717217094,368167,3.541242452474013,1.8655053005837026,1.6276934108706103,599263,6.30671273347733,167.0,4298.0,1.0,342483.0,16662.0,34.0,4416.0,1745.0,16254.0,517.0,329630.0,15411.0,122.0,3832.0
2016-02-04,Thursday,12.584248825269196,4914337.93,15.108273394621847,14.042994165823762,390515,2.8484671011356797,1.9012627171811582,1.6258684045427192,634926,6.121521276617688,213.0,4736.0,3.0,361554.0,19400.0,58.0,4505.0,1918.0,18319.0,598.0,346444.0,18604.0,137.0,3782.0
2016-02-05,Friday,11.970909827460572,4846243.28,14.623586746557221,12.870333057500792,404835,4.250071313004063,1.7505763829708398,1.649205231761088,667656,6.032506286491831,236.0,5963.0,2.0,374884.0,18292.0,45.0,5317.0,2151.0,19310.0,708.0,358195.0,19063.0,113.0,4597.0
2016-02-06,Saturday,11.663193213041383,4940948.52,13.375819993364352,12.283736706354826,423636,10.762213173573539,1.5600477296547035,1.7135913850569828,725939,5.703383371655533,303.0,9026.0,1.0,392486.0,15493.0,7.0,6215.0,2553.0,24345.0,379.0,372486.0,17624.0,76.0,5526.0
2016-02-07,Sunday,12.156190100438197,4483008.41,13.823552251600615,11.64123109100901,368784,3.074585855134713,1.6804172903379757,1.7150960996138662,632500,5.3737382306282715,304.0,10601.0,0.0,332086.0,20160.0,2.0,5569.0,2598.0,25550.0,493.0,314414.0,19996.0,66.0,5018.0
2016-02-08,Monday,12.082843112120864,4100397.39,14.632231535978029,12.238999637549837,339357,2.908980513146922,1.7679895802944983,1.625373868816615,551582,5.772273322009077,191.0,4352.0,2.0,308952.0,20789.0,44.0,4951.0,1684.0,15254.0,457.0,301587.0,15169.0,117.0,4423.0
2016-02-09,Tuesday,12.001234052716976,4371413.5,14.942985604084353,12.911808333356213,364247,2.7379099896498804,1.7933426768099667,1.622651662196257,591046,6.051740156300062,141.0,4084.0,0.0,336533.0,18184.0,30.0,5191.0,1673.0,15739.0,382.0,326489.0,14617.0,97.0,4596.0
2016-02-10,Wednesday,12.17458452457096,4739577.93,15.0917611349414,13.234992589281815,389301,2.7967966689014414,1.8373592156197904,1.6233865312444613,631986,6.0254056620423455,208.0,4870.0,1.0,359542.0,19031.0,15.0,5544.0,1980.0,17712.0,513.0,346444.0,16881.0,88.0,4934.0
2016-02-11,Thursday,12.47327748583108,5321574.16,14.87654434942611,14.074994804338418,426638,2.7834570525832207,1.8555926570066426,1.6389773062877662,699250,6.281735852491918,311.0,5859.0,1.0,393871.0,19721.0,13.0,6740.0,2325.0,19851.0,675.0,377272.0,19592.0,107.0,5993.0
2016-02-12,Friday,13.189561533514164,5660062.92,14.135052583479055,14.676139742550077,429132,3.956752607589273,1.8643514582925533,1.653670665436276,709643,6.413686974284631,362.0,6527.0,1.0,390841.0,23695.0,16.0,7554.0,2607.0,20430.0,1016.0,376398.0,21003.0,87.0,6758.0
2016-02-13,Saturday,11.562892035661756,5125552.53,13.114877002343395,12.319011443585184,443276,3.264312550194461,1.5164590683907995,1.7235379312211805,764003,6.0048760575256495,377.0,9115.0,2.0,409386.0,15780.0,23.0,8485.0,3019.0,24069.0,497.0,389783.0,17412.0,82.0,7769.0
2016-02-14,Sunday,11.738214496792157,4667337.11,13.12953822613426,11.882134363129865,397619,2.7810451210832476,1.5411733594219594,1.7274023625631572,686848,5.822940187560065,367.0,8082.0,0.0,363471.0,17308.0,7.0,8307.0,2828.0,22440.0,649.0,344927.0,18408.0,73.0,7680.0
2016-02-15,Monday,11.963089684687157,4142710.29,13.874159179979731,11.73231275622718,346291,2.9964844307244483,1.6597781056972314,1.681236301261078,582197,5.569313164106754,241.0,6305.0,3.0,312024.0,22051.0,24.0,5581.0,2252.0,18470.0,726.0,299627.0,19317.0,81.0,5148.0
2016-02-16,Tuesday,13.335612988089247,4795366.41,14.040066648421137,14.050232625399413,359591,3.452367105962051,1.8723289515032357,1.6342650400037821,587667,6.051127492870565,183.0,4092.0,1.0,325290.0,25642.0,19.0,4284.0,1874.0,16249.0,682.0,318502.0,17779.0,95.0,3657.0
2016-02-17,Wednesday,12.602900995531865,4823256.24,14.587368885050155,13.67416481583096,382710,2.8998626113767605,1.8384316584358915,1.6298973112800814,623778,6.08342144977523,202.0,4687.0,1.0,350856.0,21703.0,17.0,5154.0,2058.0,18205.0,558.0,338737.0,17760.0,109.0,4523.0
2016-02-18,Thursday,12.552306130185205,5099399.47,14.597502203529075,13.86582232210549,406252,3.5494658733987774,1.8323231639475004,1.6351845652452173,664297,6.132183715540897,301.0,5142.0,1.0,373988.0,20325.0,25.0,6359.0,2291.0,19630.0,539.0,358518.0,18689.0,116.0,5669.0
2016-02-19,Friday,12.497624622292948,5198974.35,14.295629675495514,13.699577681249304,415997,4.636111197917293,1.786614134236545,1.6553797262961032,688633,6.080232607308756,320.0,5958.0,3.0,381873.0,20897.0,4.0,6825.0,2598.0,20244.0,624.0,365867.0,19688.0,77.0,6094.0
2016-02-20,Saturday,12.169617034853543,5111068.78,13.338221599905765,12.98570202340078,419986,2.841651650293105,1.6232104879686466,1.7143190487301958,719990,5.695835365360951,414.0,9986.0,3.0,387593.0,16352.0,2.0,5568.0,3154.0,25600.0,427.0,367429.0,17721.0,85.0,4907.0
2016-02-21,Sunday,12.689076796274435,4664783.79,13.652111409004874,12.44644240551436,367622,3.207183737643558,1.7323269010015723,1.7095467627073462,628467,5.353050796872166,361.0,9263.0,4.0,330749.0,22614.0,4.0,4580.0,3079.0,24784.0,595.0,313588.0,20756.0,75.0,4031.0
2016-02-22,Monday,12.553345475543994,4304303.65,14.692319162938237,12.919342424922933,342881,3.0501916408316587,1.8443775828931905,1.6194598125880408,555282,5.695501364861639,251.0,4155.0,2.0,310173.0,24009.0,4.0,4206.0,2118.0,16018.0,440.0,303800.0,15987.0,68.0,3685.0
2016-02-23,Tuesday,12.762892755473286,4998906.02,14.415830926143316,14.098121699538307,391675,3.4948575221803795,1.839877040914023,1.6258888108763643,636820,6.33008451123102,206.0,5008.0,1.0,361411.0,20014.0,1.0,4923.0,2068.0,17497.0,430.0,350522.0,16029.0,81.0,4289.0
2016-02-24,Wednesday,12.311043133847289,4873745.0,15.050789485293137,14.143385604537356,395884,2.7125143728971115,1.8529091855189903,1.6253751098806721,643460,6.322704309052693,244.0,5845.0,0.0,367781.0,17505.0,24.0,4408.0,2104.0,18730.0,558.0,352299.0,17467.0,102.0,3838.0
2016-02-25,Thursday,12.990803611572671,5316356.47,15.097514143930232,14.49529803212459,409240,3.0034810868927773,1.9612884126673835,1.6237440132929333,664501,6.0945853645386325,252.0,5664.0,1.0,373420.0,24758.0,2.0,5032.0,2356.0,20352.0,818.0,358591.0,21643.0,85.0,4379.0
2016-02-26,Friday,12.47212448533523,5398010.31,14.390960472248526,13.990780395835548,432806,2.825548629177969,1.7948585047342227,1.639725419703054,709683,6.094339373520085,373.0,6919.0,0.0,397557.0,20626.0,9.0,7215.0,2733.0,21438.0,670.0,379613.0,21037.0,88.0,6462.0
2016-02-27,Saturday,11.841670456031514,5161417.06,13.266414863208128,12.545785010328027,435869,2.752499191270772,1.5709651294310905,1.714597734640454,747340,5.813780197998549,377.0,9758.0,1.0,401629.0,16766.0,22.0,7234.0,3068.0,25403.0,418.0,381209.0,18529.0,84.0,6524.0
2016-02-28,Sunday,12.868917245365568,4653233.18,13.529389472805232,12.666074877323208,361587,3.2704084217629505,1.7410859350585062,1.7019583115543424,615406,5.393065912189767,452.0,9588.0,2.0,322638.0,23323.0,4.0,5526.0,3260.0,24649.0,562.0,305428.0,21898.0,86.0,5033.0
2016-02-29,Monday,12.690532140977822,4365149.65,14.504981289702174,13.19761102502454,343969,3.0703065101796962,1.840759312612474,1.6120202692684515,554485,5.75031726715445,287.0,5421.0,2.0,309602.0,23974.0,4.0,4605.0,2228.0,17311.0,492.0,301951.0,17177.0,63.0,4087.0
2016-03-01,Tuesday,12.360540209482256,4561101.14,14.731335907188415,13.415827156813593,369005,16.402912047262234,1.8208726982019214,1.6170377095161312,596695,5.968788186253548,247.0,5361.0,0.0,338018.0,20347.0,32.0,4913.0,2136.0,17740.0,425.0,327717.0,15812.0,102.0,4373.0
2016-03-02,Wednesday,12.316330864038266,4964515.91,14.93257093822064,13.623947159070234,403084,2.7885342509253657,1.8391448432584772,1.6216322156175884,653654,6.113183468505235,313.0,5579.0,1.0,371978.0,19641.0,4.0,5457.0,2272.0,19113.0,566.0,358097.0,17488.0,72.0,4745.0
2016-03-03,Thursday,12.60603239286979,5339285.02,14.896873963847693,14.011870263251092,423550,2.845759508912761,1.8779047574076262,1.6292716326289693,690078,6.161029182019403,282.0,6084.0,4.0,389875.0,20229.0,2.0,6990.0,2369.0,20724.0,685.0,372630.0,20022.0,85.0,6281.0
2016-03-04,Friday,12.499252420673177,5367503.97,14.422584768018348,14.008472394933392,429426,2.8313033211775718,1.8027152757401743,1.6435683912944257,705791,6.11595746891954,353.0,6592.0,1.0,395507.0,20649.0,42.0,6174.0,2610.0,20982.0,689.0,378296.0,20516.0,120.0,5443.0
2016-03-05,Saturday,11.947369139429963,5330689.11,13.220081408949394,12.81350464647008,446181,2.7641865969191874,1.5794519264603377,1.7211714528408875,767954,5.762819266394831,424.0,9369.0,2.0,411544.0,17528.0,42.0,7196.0,3099.0,24571.0,461.0,391419.0,19411.0,133.0,6448.0
2016-03-06,Sunday,12.775076056426924,4857646.02,13.574576189477058,12.682940427725356,380244,3.195087207161717,1.7341624325433143,1.7079112359432365,649423,5.411263117605696,438.0,9337.0,3.0,340781.0,23565.0,8.0,6054.0,3078.0,24704.0,624.0,323599.0,21988.0,68.0,5462.0
2016-03-07,Monday,12.830252168158546,4420432.44,14.479609375050192,13.484314084032833,344532,59.06635412675746,1.8577703957832654,1.6138094574669406,556009,5.877777781939642,242.0,4649.0,3.0,310811.0,24268.0,19.0,4466.0,2049.0,16489.0,495.0,304178.0,16695.0,79.0,3886.0
2016-03-08,Tuesday,12.539676900763151,4625447.92,14.754652993693204,13.75868271589877,368865,2.8744108549198217,1.8501858132379057,1.6240223387960364,599045,6.05399961181505,216.0,4811.0,3.0,339227.0,20052.0,14.0,4456.0,2025.0,17367.0,435.0,328225.0,16143.0,78.0,3898.0
2016-03-09,Wednesday,12.84944631000434,4886451.69,14.848793685710213,14.27339547970601,380285,2.954375060809656,1.9079877723286482,1.6290492656823172,619503,6.070184863641021,224.0,5207.0,0.0,350125.0,20260.0,22.0,4388.0,2109.0,18366.0,622.0,335897.0,18712.0,95.0,3815.0
2016-03-10,Thursday,13.131011055466313,5280688.62,14.784180552573464,14.695972065427673,402154,3.0186582005898237,1.9413123828185224,1.6333891991625098,656874,6.111200033430977,307.0,5647.0,5.0,368996.0,22556.0,2.0,4523.0,2442.0,20303.0,740.0,352475.0,21247.0,101.0,3934.0
2016-03-11,Friday,12.934319622473662,5437859.59,14.247337894209952,14.489952333494283,420421,2.972153151246013,1.8427962209309239,1.6488377126737246,693206,6.047978755117953,403.0,7116.0,4.0,385468.0,21958.0,40.0,5296.0,2708.0,21371.0,824.0,367699.0,22173.0,133.0,4649.0
2016-03-12,Saturday,12.287365397550229,5370831.99,13.150489743768729,13.113092786885746,437102,3.505006085536099,1.6158487263842305,1.7259724274883208,754426,5.7240738892598095,399.0,10661.0,25.0,401279.0,18539.0,4.0,6099.0,3244.0,26293.0,528.0,380096.0,20669.0,89.0,5437.0
2016-03-13,Sunday,12.996670511776799,4709538.51,13.443572202576595,13.486293286235334,362365,3.308531563478813,1.7472167841816952,1.7018144688366703,616678,5.318308202347199,428.0,10054.0,2.0,322280.0,24675.0,2.0,4851.0,3102.0,24170.0,666.0,307000.0,22358.0,79.0,4278.0
2016-03-14,Monday,12.51210456883,4751709.44,14.42495250719707,13.738291917806176,379769,4.892707119327802,1.8048651417045625,1.6266230261027097,617741,6.15197265924072,279.0,5433.0,0.0,344121.0,24726.0,2.0,5109.0,2053.0,16588.0,561.0,337795.0,17520.0,56.0,4474.0
2016-03-15,Tuesday,12.699232083801446,4815320.22,14.647115202652088,13.949162187726914,379182,2.9134730287830117,1.8600711531665532,1.6251483456493188,616227,6.036550420099533,196.0,4807.0,1.0,346843.0,22581.0,40.0,4646.0,2036.0,17462.0,534.0,336939.0,17367.0,113.0,4003.0
2016-03-16,Wednesday,13.08156630239061,5150853.65,14.578753368385838,14.733431153687587,393749,4.998122941264612,1.907129287947398,1.6368524110537424,644509,6.169756005907493,265.0,5625.0,4.0,360425.0,22301.0,19.0,5035.0,2266.0,19095.0,638.0,347012.0,19520.0,90.0,4375.0
2016-03-17,Thursday,13.391506517195516,5285962.41,14.449601619471222,14.924833111660016,394725,3.8758035847742103,1.9350193425802775,1.649718158211413,651185,6.248529803084845,318.0,5621.0,3.0,360869.0,22830.0,9.0,5010.0,2582.0,20123.0,780.0,343977.0,21885.0,129.0,4343.0
2016-03-18,Friday,13.02082530773794,5618954.87,14.058244963266628,14.515879671684402,431536,2.9867418940714097,1.8304995180008155,1.6597363835230432,716236,6.092381748917453,331.0,7451.0,4.0,394529.0,22954.0,27.0,6116.0,2792.0,22575.0,820.0,375893.0,22991.0,114.0,5430.0
2016-03-19,Saturday,12.147080363618892,5308893.62,13.171903226043547,12.894481231404725,437051,2.857852516067919,1.6000016702856188,1.7198427643455798,751659,5.718666401261739,367.0,10336.0,2.0,399577.0,19425.0,3.0,7210.0,2933.0,26268.0,549.0,379633.0,20333.0,87.0,6478.0
2016-03-20,Sunday,13.380563291303783,5146833.67,12.87912651741085,12.294617401100567,384650,5.538073261406473,1.7232996750292473,1.7076303132718056,656840,5.493741207483491,420.0,10450.0,5.0,341965.0,25328.0,1.0,6412.0,2907.0,26336.0,759.0,324512.0,23478.0,73.0,5828.0
2016-03-21,Monday,12.70758748688468,4323769.35,14.217537991474963,13.017688167460689,340251,3.7716454029525264,1.806706078747748,1.6296998392363284,554507,5.717621804680069,200.0,4739.0,2.0,305711.0,24625.0,1.0,4921.0,1872.0,15942.0,572.0,299526.0,17243.0,72.0,4395.0
2016-03-22,Tuesday,12.878919640247702,4671106.88,14.346201815018201,14.213579858870931,362694,2.9640098816081877,1.8476358031839513,1.6419984890844623,595543,6.045984130671857,188.0,4878.0,0.0,329915.0,21870.0,2.0,5738.0,1883.0,17157.0,462.0,320296.0,16900.0,80.0,5217.0
2016-03-23,Wednesday,12.94114251977051,4887986.0,14.37961074356596,14.316639220493379,377709,2.972190072251389,1.860885920113103,1.6407313566793484,619719,6.044852502141672,239.0,5192.0,2.0,346304.0,20694.0,21.0,5155.0,2132.0,18537.0,571.0,332295.0,18654.0,111.0,4643.0
2016-03-24,Thursday,13.092744368655808,5268978.58,14.209574182782122,14.865118300677958,402435,2.9790451874215713,1.8604232236261757,1.6563867456856387,666588,6.105890252740148,282.0,6419.0,5.0,368690.0,21363.0,49.0,5541.0,2394.0,20091.0,687.0,351691.0,21785.0,134.0,4900.0
2016-03-25,Friday,12.652234109837178,5001124.49,13.477207403009478,13.31297603868352,395276,3.015702041105455,1.7051678320970665,1.697386130197634,670936,5.783606471692396,320.0,6415.0,2.0,361394.0,22226.0,33.0,4822.0,2627.0,20612.0,576.0,345004.0,21371.0,105.0,4261.0
2016-03-26,Saturday,12.013063812097277,4796972.55,12.328999881393942,12.543957497001099,399313,25.352914831222627,1.4810906231452519,1.7480923486087354,698036,5.686062254633109,372.0,9817.0,3.0,367622.0,16020.0,8.0,5374.0,3044.0,24221.0,372.0,345758.0,20446.0,90.0,4746.0
2016-03-27,Sunday,12.880522661150682,4396264.07,12.708045993242619,12.451608699006673,341311,3.317639015443393,1.636862743949067,1.7314648517041642,590968,5.237169322695564,406.0,8798.0,4.0,303723.0,23824.0,4.0,4490.0,3134.0,23394.0,604.0,286725.0,22685.0,76.0,3989.0
2016-03-28,Monday,12.743914569322486,4339430.35,13.785710606001548,13.380478987401252,340510,3.977467798302546,1.7568391824028664,1.6424803970514816,559281,5.773713433651565,246.0,4979.0,1.0,306969.0,24357.0,27.0,3882.0,2111.0,15837.0,525.0,300494.0,17458.0,84.0,3342.0
2016-03-29,Tuesday,12.553449073394031,4700400.49,14.255077017915976,13.549199451968454,374431,3.681245035800989,1.7895038338171785,1.6463460557485892,616443,5.953795259334428,211.0,4897.0,3.0,340998.0,22679.0,17.0,5551.0,2162.0,17547.0,478.0,331940.0,16652.0,88.0,4921.0
2016-03-30,Wednesday,12.799311743542846,4884614.14,14.385311303217904,14.310121207833395,381631,2.9083553746944037,1.8412208389779654,1.6437212909852712,627295,6.07351288127294,230.0,5568.0,1.0,349098.0,20729.0,38.0,5898.0,2106.0,18794.0,492.0,336847.0,17321.0,102.0,5260.0
2016-03-31,Thursday,13.135216688725414,5121000.66,14.345337147447273,14.769817177437833,389868,2.990117090912822,1.8842911190454206,1.6501072157755958,643324,6.102684816363024,249.0,5323.0,3.0,357795.0,21532.0,32.0,4860.0,2357.0,19265.0,689.0,342792.0,19693.0,103.0,4248.0
2016-04-01,Friday,13.146529457853669,5352491.15,13.960483241527639,14.930788064413393,407141,2.9483887154572983,1.8353190418061556,1.6648974188303316,677848,6.3227773933459375,366.0,6432.0,1.0,374894.0,21050.0,23.0,4312.0,2780.0,20398.0,669.0,357981.0,20787.0,103.0,3638.0
2016-04-02,Saturday,12.161546119639155,5349329.03,13.161138454031496,13.145933517636076,439856,2.7951690780619107,1.6005979229566039,1.720801807864392,756905,5.862102942516637,404.0,9550.0,2.0,406052.0,18456.0,43.0,5246.0,3084.0,24891.0,463.0,385786.0,20213.0,112.0,4550.0
2016-04-03,Sunday,12.602360556329668,4883918.81,13.43918962485783,12.537164421737112,387540,3.1293240697734426,1.6936551323734323,1.7126593383908757,663724,5.623262579518964,396.0,9637.0,3.0,347463.0,24133.0,2.0,5828.0,3150.0,24600.0,758.0,329959.0,22954.0,105.0,5228.0
2016-04-04,Monday,12.66925671650642,4700154.88,14.361380576463045,13.976997700740455,370989,3.7070291571987313,1.8194801732665928,1.6221154805128992,601787,6.0909693187022835,259.0,4951.0,2.0,334660.0,25683.0,39.0,5335.0,2094.0,16420.0,451.0,329496.0,17002.0,98.0,4719.0
2016-04-05,Tuesday,12.931240790465065,5114486.77,14.479746909189876,14.721312899164126,395514,24.65793261426903,1.8724109386772656,1.6300687207026805,644715,6.324830611437434,281.0,7249.0,1.0,359130.0,22556.0,3.0,6221.0,2250.0,21310.0,453.0,347674.0,17568.0,83.0,5501.0
2016-04-06,Wednesday,12.803812130319242,5078324.79,14.702654534232733,14.433505409798315,396626,2.869718097149456,1.8825002647330231,1.6200501227856974,642554,6.21617388572463,205.0,4956.0,1.0,364411.0,20685.0,32.0,6271.0,2083.0,18201.0,645.0,351099.0,18243.0,111.0,5586.0
2016-04-07,Thursday,13.073822760070675,5297983.64,14.650315907732777,14.976451006327176,405236,2.916656960388514,1.9153563355674224,1.6270444876565755,659337,6.262176651154661,235.0,5112.0,1.0,373757.0,20972.0,14.0,5089.0,2264.0,18892.0,710.0,358172.0,19902.0,105.0,4426.0
2016-04-08,Friday,12.881560744337685,5610628.19,14.197914975363924,14.67619573494354,435555,2.9070872564888472,1.8289130419809208,1.6477574588743098,717689,6.109648891913401,293.0,6971.0,4.0,398917.0,23033.0,70.0,6144.0,2494.0,21268.0,675.0,382332.0,22489.0,152.0,5325.0
2016-04-09,Saturday,11.945908370765384,5398714.37,13.152495044852689,12.916220911793124,451930,2.7492898457725756,1.5711850065275597,1.7218617927555153,778161,5.8840216171029684,287.0,10154.0,2.0,417600.0,17317.0,38.0,6449.0,2921.0,25727.0,414.0,396851.0,19432.0,133.0,5724.0
2016-04-10,Sunday,12.974777264196307,5018981.19,13.541830986619017,13.09819057319484,386826,3.2464753661853134,1.7570224080077346,1.7042675518191641,659255,5.441520534556265,392.0,10428.0,1.0,345355.0,24550.0,4.0,6004.0,3107.0,25731.0,765.0,327879.0,23141.0,91.0,5393.0
2016-04-11,Monday,12.921440990748724,4540736.5,14.3062300576129,13.78778614404975,351411,3.0908915770991805,1.848571074895208,1.6232787249118554,570438,5.868134270977494,264.0,4914.0,1.0,317482.0,24178.0,35.0,4471.0,2161.0,16443.0,583.0,310191.0,17361.0,100.0,3894.0
2016-04-12,Tuesday,12.656078909746396,4886663.94,14.598875403738115,14.384973876319133,386112,3.486480399469584,1.8476451910326537,1.628449776230731,628764,6.3619080071132785,211.0,5302.0,0.0,355530.0,20358.0,22.0,4622.0,2077.0,17577.0,582.0,344626.0,16395.0,111.0,4090.0
2016-04-13,Wednesday,12.99414969990914,5077009.2,14.68810180607906,14.865169582261581,390715,3.628867768066238,1.9085939367569713,1.6234774707907298,634317,6.216138592216792,198.0,5705.0,2.0,358724.0,20625.0,36.0,5359.0,1975.0,18929.0,651.0,345331.0,18234.0,85.0,4799.0
2016-04-14,Thursday,13.385323874678933,5482253.87,14.652561502045142,15.497271419921285,409572,3.1563229664137196,1.9612928129852627,1.6399827136620668,671691,6.265029351927336,226.0,5971.0,3.0,374639.0,22716.0,30.0,5857.0,2131.0,20156.0,721.0,359720.0,20755.0,122.0,5144.0
2016-04-15,Friday,13.16652908168267,5640725.39,14.164357502962933,15.156775494420506,428414,2.956728608308785,1.8649542498611156,1.6501351496449697,706941,6.163898929938297,389.0,7212.0,0.0,392717.0,22059.0,6.0,5950.0,2684.0,21521.0,798.0,375911.0,21411.0,91.0,5238.0
2016-04-16,Saturday,12.484915117634188,5592168.27,13.09690275110409,13.677282506612132,447914,2.8830996575235424,1.6351371915144424,1.727854007688976,773930,5.913996216732581,413.0,11722.0,2.0,410706.0,18681.0,3.0,6266.0,3274.0,27456.0,553.0,388277.0,21924.0,85.0,5584.0
2016-04-17,Sunday,13.252266585617335,5166873.21,13.505365462606347,13.520758589262844,389886,3.3261794473256288,1.789767034466485,1.7133572377566777,668014,5.36091305115042,420.0,11227.0,3.0,347868.0,25085.0,4.0,5165.0,3206.0,26236.0,1003.0,327816.0,26135.0,88.0,4577.0
2016-04-18,Monday,13.254850084116859,4656389.07,14.238207762136165,14.230463017522686,351297,5.449011349371045,1.8872530935362386,1.629083083544693,572292,5.858306664215763,213.0,4877.0,3.0,316944.0,24938.0,5.0,4257.0,2143.0,16650.0,769.0,308209.0,18954.0,71.0,3755.0
2016-04-19,Tuesday,13.062914842370068,4881088.76,14.481187184967315,14.895614952987565,373660,2.912605256115185,1.8916651501364876,1.6335599207836,610396,6.267842570822984,199.0,4886.0,1.0,342749.0,20834.0,15.0,4927.0,2069.0,17106.0,768.0,331651.0,16889.0,86.0,4384.0
2016-04-20,Wednesday,13.134530458766722,5138241.45,14.583096907600556,15.086999905419464,391201,2.930033205436591,1.9154213051602629,1.6232703904131125,635025,6.22446971347355,241.0,5799.0,1.0,359139.0,20653.0,22.0,5290.0,2131.0,19260.0,667.0,345233.0,18436.0,94.0,4714.0
2016-04-21,Thursday,13.925806412394513,5268982.04,14.387023608074395,16.5947364642057,378361,3.053760086266819,2.0035090561659366,1.646842565697839,623101,6.408612824414466,307.0,5772.0,5.0,346376.0,21235.0,14.0,4600.0,2227.0,19242.0,885.0,330927.0,20159.0,114.0,4031.0
